textID,text,len_names,IbnSad_cnt,names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا خلف بن تميم نا أبي,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد نا الفضل بن دكين نا أبو أسامة,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا عمرو بن عاصم الكلابي نا أبو بكر بن,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي إسحاق البرمكي أنا محمد بن العباس أنا أحمد بن معروف نا الحسين بن الفهم أنا محمد بن سعد أنا محمد بن عمر نا خالد بن القاسم قال,8.00,1,أبي غالب بن البنا,أبي إسحاق البرمكي,محمد بن العباس,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف إجازة نا الحسين بن الفهم نا محمد بن سعد أنا محمد بن عمر نا إبراهيم,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا عارم بن الفضل نا حماد بن زيد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا سليمان بن إسحاق بن الخليل نا الحارث بن أبي أسامة نا محمد بن سعد أنا معن بن عيسى نا خالد بن أبي بكر قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق بن الخليل,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي إسحاق البرمكي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا محمد بن كناسة الأسدي نا عثمان بن إبراهيم بن محمد بن حاطب قال,8.00,1,أبي غالب بن البنا,أبي إسحاق البرمكي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد أنبأ محمد بن عمر عن عبدالله,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية إجازة أنا سليمان بن إسحاق بن إبراهيم ثنا حارث أبي أسامة نا محمد بن سعد أنا معن بن عيسى عن أبي الغصن قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق بن إبراهيم,حارث أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنبأ أحمد بن معروف نا الحسن بن فهم قال وقرئ على أبي أيوب سليمان بن إسحاق بن الخليل نا الحارث بن أبي أسامة قالا نا محمد بن سعد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسن بن فهم,أبي أيوب سليمان بن إسحاق بن الخليل,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنبأ سليمان بن إسحاق الجلاب أنا الحارث بن أبي أسامة أنا محمد بن سعد أنبأ عبد الوهاب بن عطاء العجلي أنبأ عمران بن حدير قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا سليمان بن إسحاق الجلاب نا الحارث بن أبي أسامة نا محمد بن سعد نا الفضل بن دكين نا نصر بن أوس قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا سليمان بن إسحاق نا الحارث بن أبي أسامة نا محمد بن سعد نا علي بن محمد عن عبدالله بن أبي سليمان قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا سليمان بن إسحاق نا الحارث بن أبي أسامة نا محمد بن سعد أنا أحمد بن عبدالله بن يونس نا أبو شهاب,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية إجازة أنا سليمان بن إسحاق نا حارث بن أبي أسامة نا محمد بن سعد نا مالك بن إسماعيل نا سهل,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق,حارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا أبو إسحاق الجلاب نا الحارث بن أبي أسامة نا محمد بن سعد أنا علي بن محمد عن يزيد بن عياض قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,أبو إسحاق الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا علي بن محمد عن عامر بن أبي محمد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا سليمان بن إسحاق نا الحارث بن أبي أسامة نا محمد بن سعد أنا أحمد بن عبدالله بن يونس حدثني مسلمة أبو سعيد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا محمد بن عمر حدثني عبدالله بن عمرو بن زهير بن محمد بن عمارة,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبو عمر بن حيوية أنبأنا أحمد بن معروف حدثنا الحسين بن فهم قال وقرىء على سليمان بن إسحاق بن الخليل الجلاب حدثنا الحارث بن أبي أسامة قالا حدثنا محمد بن سعد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,سليمان بن إسحاق بن الخليل الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبو عمر بن حيوية أنبأنا سليمان بن إسحاق حدثنا الحارث بن أبي أسامة حدثنا محمد بن سعد أنبأنا علي ابن محمد عن أبي عمرو الباهلي قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبو عمر بن حيوية أنبانا سليمان بن إسحاق حدثنا الحارث بن أبي أسامة حدثنا محمد بن سعد أنبأنا محمد بن عمر حدثنا كثير بن زيد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الحسن بن علي أنبأنا محمد بن العباس أنبأنا أحمد بن معروف أنبأنا أبو علي الفقيه حدثنا محمد بن سعد أنبأنا أبو بكر بن عبد الله بن أبي أويس حدثنا سليمان بن بلال,8.00,1,أبي غالب بن البنا,أبي محمد الحسن بن علي,محمد بن العباس,أحمد بن معروف,أبو علي الفقيه,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبو عمر بن حيوية أنبأنا أحمد بن معروف ثنا الحسين بن فهم ثنا محمد بن سعد أنبأنا محمد بن الصلت وخالد بن مخلد قالا حدثنا الربيع بن المنذر,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا سليمان بن إسحاق نا الحارث بن محمد نا محمد بن سعد أنا محمد بن عمر حدثني الضحاك بن عثمان,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق,الحارث بن محمد,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا أنا أبو محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن فهم نا محمد بن سعد أنا الفضل بن دكين أنا أبو إسرائيل إن أبا سليمان أبا حماد وكان اسمه مسلم فكان ممن,8.00,1,أبي غالب بن البنا,أبو محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن فهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمرو بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم قال وقرىء على سليمان بن إسحاق بن الخليل نا الحارث بن أبي أسامة قالا نا محمد بن سعد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمرو بن حيوية,أحمد بن معروف,الحسين بن الفهم,سليمان بن إسحاق بن الخليل,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم ح قال وقرىء على سليمان بن إسحاق نا الحارث قالا ثنا محمد بن سعد قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم ,سليمان بن إسحاق,الحارث,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا سليمان بن إسحاق أنا الحارث بن أبي أسامة نا محمد بن سعد أنا محمد بن عمر حدثني نافع بن أبي,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا أبو علي الفقيه نا محمد بن سعد أنا محمد بن عمر عن بعض أصحابه قال,8.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,أبو علي الفقيه,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا محمد بن العباس بن حيوية أنبأنا أحمد بن معروف أنبأنا الحسين بن الفهم أنبأنا محمد بن سعد أنبأنا هشام بن محمد بن السائب الكلبي قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,محمد بن العباس بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبو عمرو بن حيوية أنبأنا أحمد بن معروف الخشاب أنبأنا الحسين بن الفهم أنبأنا محمد بن سعد أنبأنا هشام بن محمد بن السائب قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمرو بن حيوية,أحمد بن معروف الخشاب,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيويه أنا أحمد بن معروف الخشاب نا الحسين بن الفهم نا محمد بن سعد قال فولد محمد بن طلحة إبراهيم,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيويه,أحمد بن معروف الخشاب,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا أبو سليمان بن إسحاق بن إبراهيم بن الخليل الجلاب حدثنا حارث بن أبي أسامة قال وحدثنا محمد بن سعد قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,أبو سليمان بن إسحاق بن إبراهيم بن الخليل الجلاب,حارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنبأنا سليمان بن إسحاق بن إبراهيم الجلاب حدثنا حارث بن أبي أسامة حدثنا محمد بن سعد قال فولد عبد الملك أبا بكر بن عبد الملك وهو بكار وأمه عائشة بنت موسى,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق بن إبراهيم الجلاب,حارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا سليمان بن إسحاق الجلاب أنا الحارث بن أبي أسامة حدثنا محمد بن سعد قال ثابت,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,سليمان بن إسحاق الجلاب,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبو عمر بن حيوية أنبأنا أحمد بن معروف نبأنا الحسين بن الفهم الفهم نبأنا محمد بن سعد قال قالوا,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,ح وقرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأنا أبوعمر بن حيوية أنبأنا أحمد بن معروف نبأنا الحسين بن الفهم قالا نبأنا محمد بن سعد,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبوعمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي إسحاق البرمكي أنا أبو عمر محمد بن العباس أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا عبد الله بن بكر بن حبيب,7.00,1,أبي غالب بن البنا,أبي إسحاق البرمكي,أبو عمر محمد بن العباس,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الحسن بن علي أنا محمد بن العباس أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال فولد محمد بن الحنفية الحسن بن محمد,7.00,1,أبي غالب بن البنا,أبي محمد الحسن بن علي,محمد بن العباس,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي إسحاق البرمكي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال حمرة بن مالك بن سعد بن حمرة بن مالك وهو أبو شعيرة بن منبه بن سلمة بن مالك بن عذر بن سعد,7.00,1,أبي غالب بن البنا,أبي إسحاق البرمكي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمرو بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا يزيد بن هارون قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمرو بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف إجازة نا الحسين بن الفهم نا محمد بن سعد أنا علي بن محمد,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن الحسن بن علي الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال ولقطر,7.00,1,أبي غالب بن البنا,الحسن بن علي الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية أنا سليمان بن إسحاق الجلاب نا حارث بن أبي أسامة نا محمد بن سعد قال فولد علي الأصغر بن حسين بن علي عمر وزيد المقتول بالكوفة قتله يوسف بن عمر,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق الجلاب,حارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال خريم بن فاتك والفاتك جده وهو خريم بن الأخرم بن شداد بن عمر بن الفاتك وهو,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري عن أبي عمر بن حيوية نا سليمان بن إسحاق نا الحارث بن أبي أسامة نا محمد بن سعد قال فولد عبدالرحمن بن حسان سعيد بن عبدالرحمن,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبي عمر بن حيوية,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي إسحاق إبراهيم بن عمر أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا الحسن بن الفهم حدثنا محمد بن سعد أنا وكيع بن الجراح,7.00,1,أبي غالب بن البنا,أبي إسحاق إبراهيم بن عمر,أبو عمر بن حيوية,أحمد بن معروف,الحسن بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأ أبو عمر بن حيوية أنبأ أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال قالوا,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا أبو عبد الله الشامي قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا محمد بن عبد الله الأنصاري قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,ح وقرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم قالا نا محمد بن سعد قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي إسحاق البرمكي أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد أنا محمد بن عمر نا,7.00,1,أبي غالب بن البنا,أبي إسحاق البرمكي,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال قالوا,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد قال قالوا,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنبأ أبو عمر بن حيوية أنبأ أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال عبد الله بن عون بن أرطبان يكنى أبا عون مولى عبد الله بن درة بن سراق المزني,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أخبرنا أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد أنا محمد بن عبد الله الأنصاري قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنبأ أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد أنبأ بكار بن محمد قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر محمد بن العباس أنبأ أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد نا بكار بن محمد قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر محمد بن العباس,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف أنا الحسين بن الفهم نا محمد بن سعد قال قالوا,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر أنا سليمان بن إسحاق نا الحارث بن أبي أسامة نا محمد بن سعد أنا عبيد الله بن محمد بن عائشة قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر,سليمان بن إسحاق,الحارث بن أبي أسامة,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK_000916,قرأت على أبي غالب بن البنا عن أبي محمد الجوهري أنا أبو عمر بن حيوية أنا أحمد بن معروف نا الحسين بن الفهم نا محمد بن سعد قال قال,7.00,1,أبي غالب بن البنا,أبي محمد الجوهري,أبو عمر بن حيوية,أحمد بن معروف,الحسين بن الفهم,محمد بن سعد,,,,,,,,,,,,,,,,,,,,,,,,,,,
